x.accelerometer,y.accelerometer,z.accelerometer,gyro.x,gyro.y,gyro.z
-0.4439560657,3.203644358,1.085326216,-0.7965669632,0.00002821395174,0.1030381843
1.157806931,-0.726830758,0.006226327169,-1.931863666,1.364272118,0.4002777338
-1.576343308,-1.696663632,-0.4199135113,-0.9458939433,0.3728040159,0.9903854132
-3.298585034,-2.493025022,-0.732057845,-0.3012059927,-0.1464009881,0.7970262766
-6.925688321,-0.5290490088,-2.633166191,-0.1854348332,0.02030255646,0.2336358279
-1.19861065,-2.317439323,-2.231538571,1.200412035,-0.1181699187,-1.578106523
1.098641625,0.6125193192,0.02722527606,1.636116743,-1.180649877,-0.6746543646
0.790357766,0.9104112556,0.07896423112,0.4719003737,-0.4296309948,-0.9454653263
2.332573764,1.720007391,-0.9377364849,0.3281961679,0.01295644324,-0.9195392132
2.892003882,5.334453733,0.8999684798,-0.1172522604,-0.3394592702,-0.3308337331
3.752227796,2.579191148,-0.1714861552,-0.7623393536,1.488345146,0.9413566589
0.6971826387,1.848935092,1.818302053,-0.4997112453,-0.2777963579,0.7283380032
-0.08122048562,-0.7495113764,0.5598144417,-1.540483594,0.504163444,0.8670577407
-2.523576813,-2.147650912,-1.233647477,-1.29322207,1.028327346,1.218138576
-2.252879465,-2.610311678,-1.032584222,-0.1485884637,-0.3353558183,0.6447028518
-4.649235673,-3.292362798,-1.406456113,-0.139448911,0.07412273437,-0.2700798512
-3.468867366,-3.560203003,-1.557688584,0.3631540835,-0.01811847463,-0.7410597801
-1.513468042,1.933367525,-2.360041616,2.263036489,-1.513663769,-1.555235147
1.721809179,2.018434457,0.6688599228,1.034924984,0.1086642072,-1.660659671
3.93837113,3.123287211,0.2090036927,0.4603016973,-0.1111330613,-0.7830792665
3.521373214,3.725708915,0.9773483643,0.3350275159,-0.3553201258,0.05525797233
1.898618868,3.460661263,1.590540468,-0.2355238497,0.3434598744,0.7565416694
0.7112590949,0.9594517654,1.1007687,-2.142081261,1.327871561,0.7314853072
0.006781038442,1.512548005,0.05406009149,-1.439589977,-0.2209059745,0.7973465919
-0.1166191313,-0.4588350704,-1.303575292,-1.65043819,0.4790896177,1.101744294
-2.097693579,-2.698790172,-2.790944724,-0.7048208714,-0.1239640489,1.237111568
-3.848238439,-3.881598272,-2.30393336,0.06665470451,-0.2124836147,0.3444541395
-4.909899702,-2.692533449,-3.026179129,0.2761148512,0.4985987246,-0.1505677998
-0.6307324367,-1.906399439,-1.450788883,1.510301113,-0.5306565166,-1.366938829
0.01811082623,0.8967074322,-0.6104898592,2.232142925,-1.304069161,-0.818143785
1.001176107,1.630216645,1.298323947,0.8223582506,-0.2819691598,-1.209109664
3.016740269,3.0935444,-0.565131545,0.08650169522,0.1096855626,-0.7603653073
1.366408764,6.81898911,0.07410217804,0.6588878632,-1.382335067,0.02285945415
4.207776684,1.750654458,0.4364911366,-0.4921657443,1.921373963,0.6320988536
1.809298662,0.2763669179,2.628982476,-0.4773054123,-0.2727919817,0.6190327406
0.3729313954,1.686893349,-1.19780401,-1.719349742,0.8105692863,1.083237886
-1.786092559,-1.972926797,0.1993848005,-0.3792813718,-0.1030048877,1.70533812
-4.19872887,-2.910889785,-1.301397655,-0.9515510201,0.3215815425,0.375484854
-5.70043867,0.6587070698,-3.548971415,-0.5835081339,0.5157549381,0.199216336
-2.224755779,-3.586438099,-3.372873674,0.7686598301,0.2928043306,-1.442008853
-0.3124953391,1.903806499,-1.580240316,2.783473253,-1.847929835,-0.3669858873
-0.2371656651,-0.001214051965,0.8353618599,1.110890269,-0.8494865894,-0.7838230133
1.62896606,1.902291419,-1.151478604,0.2012155205,-0.2478324026,-1.2781111
2.733604295,4.704076393,-0.2204787342,-0.1363694966,0.2479113042,-0.8653320074
4.776722235,2.100794176,0.2373816459,-0.8870501518,2.365668058,0.5016723275
1.990008865,2.289551784,3.838046131,-0.5081502199,-0.1008521467,1.156092763
-2.014904821,-1.199932839,0.4646551548,-1.939519644,1.630904675,0.1687852144
-1.829881431,-1.271057462,-2.122791488,-1.730152369,0.5790048242,0.8847022057
-1.389522514,-2.571806883,-1.741673571,-0.9024746418,0.3791780472,0.7672688961
-5.046851427,-0.9361275884,-2.598631177,-0.5782569051,-0.7689003348,0.172521323
-4.783658756,-6.028731298,-4.328566964,0.05771034956,0.2457324564,-0.982978344
-1.085753502,2.809750546,-1.912514707,2.420465231,-1.174039245,-1.176360011
0.2270189496,1.191460194,-0.3270309372,1.820125937,-0.5662839413,-1.255912304
2.62871418,2.11390997,0.7330342888,1.128028512,-0.3387787938,-1.198194861
3.396355672,4.648834691,2.207826856,-0.042679701,-0.3494245708,0.04515374452
1.476346811,8.903090218,1.306964642,-0.8826440573,-0.5639668703,0.7622538209
1.197120119,-0.05473492201,2.738496744,-0.3961996436,0.2034869343,1.724956751
-0.8744283804,3.754469438,-1.633802687,-2.180648565,0.8919762969,0.3323743045
-0.0426876336,-1.289603173,-1.616099857,-1.116070747,0.5766353607,1.212100506
-2.718802448,-1.955796799,-2.538651632,-0.7746075988,0.1119818091,1.016869187
-3.770798057,-2.82752235,-2.855809118,-0.4520558715,0.3137120605,0.1626058668
-4.378505007,-3.251207781,-4.405429254,0.1670061201,0.4240988195,-0.406788826
-0.3363894249,-1.174018645,-2.019573252,2.554225206,-1.651087523,-0.7951914072
0.1257908642,0.4739835396,-0.8751365286,2.599854946,-2.200020075,-0.6824008822
3.006518735,1.785214607,1.160589839,0.03478107601,-0.153634578,-0.6150215268
4.049838285,2.906121255,-5.589757697,-1.24499774,2.59001255,0.1990529299
2.304753444,4.067916378,1.01803401,2.339807987,-2.843232632,0.2214111537
5.807596145,1.845378276,0.8479200204,0.2075353861,1.741763949,1.531986356
-0.8168038744,-1.379467568,2.245442885,0.1907236874,-1.651336312,0.05250869319
3.256394244,3.514838844,-3.257454567,0.006783924531,-0.08305107802,1.676581025
-1.962454503,-0.8905576774,0.8485726391,1.644927502,-1.79991734,3.048130035
-3.605813246,-1.299880237,-1.57335757,1.015307546,0.6950656176,3.174081802
-6.886190423,-0.745256057,1.126153609,0.8487405777,-1.963245273,1.442575693
-2.372787555,-2.890622073,-3.784482006,0.6122264266,-4.165825844,0.4657047689
-1.063285065,0.01499240195,-3.562994095,2.0604949,-6.008356094,0.02322657406
-0.1042605849,-0.9761088857,-4.446972394,-0.7404681444,-1.602294803,-1.372016072
3.436588898,-0.008381459376,-5.247762707,-0.39636904,0.2029520869,-1.519485593
2.383273439,0.9012491673,-4.855841364,0.04025891051,-1.01938498,-0.6776988506
3.21219036,2.380561257,-4.384128692,0.9291590452,0.1474447548,-0.9782975912
5.188333197,2.169888462,-0.6796747468,1.891415596,1.440935969,0.8145166636
0.2198801838,0.1182061082,2.38016992,0.08165007085,-1.178365588,1.13962698
2.559493929,2.774410353,-3.895697817,-0.2440397143,0.9990389943,1.425748587
-2.361537408,0.03363748119,3.51245078,1.563985229,-1.089094162,2.569749832
-3.809008545,-2.662285611,0.6190843768,0.5924713612,-0.8587337136,1.402453423
-2.482169282,-3.325001332,-0.08155366309,0.4113863409,-1.295704126,0.419007808
-4.230861792,0.1027197852,-3.412590183,0.242104888,-1.161274672,0.2318941504
-0.1026098951,-1.48222184,-2.558676475,2.009943962,-1.052397728,-2.095011473
2.319823588,3.159199944,-0.6521718229,0.780275166,-1.587810993,-0.08323650062
1.607612891,-0.3698649935,-2.814367685,0.7525860667,-1.077415466,-0.09326063842
2.598212075,0.8283598721,-1.014560197,0.7195865512,-0.3616702855,-0.7194295526
3.072068188,2.851967348,-1.501563962,-0.3118792474,0.2983954251,-0.4490802586
1.643586706,5.280377859,0.3359767525,0.1409892887,-0.05431751907,0.8392952085
1.638357574,-0.01435059691,1.056675876,-0.4856376052,1.737389326,1.081760406
-1.06063192,1.082702882,1.429008721,-1.149139285,-0.8102881908,-0.43025738
2.243814699,0.4443739988,-1.432694716,-2.369812727,2.045380592,0.3442547619
-1.846150429,-1.352665486,-2.288794243,-0.6034294367,-0.2344631851,1.652292967
-5.2991188,-4.231881198,-1.613089861,0.319070816,-0.108697921,0.2239762694
-6.321473304,1.63298231,-3.803396258,-0.3022201061,-0.4401428699,-0.6635637879
-2.041982213,-3.063621263,-3.883540346,1.704522967,-0.8662470579,-1.499016404
1.379483935,2.161072703,-1.026294766,2.392854929,-1.834129572,-0.8955945969
1.502417656,1.479663095,-0.9132564159,1.261236906,-1.138998389,-0.3713719249
2.168970763,1.268631404,-0.6894497064,0.5868077874,-0.6002115607,-0.5842487812
3.613677404,3.48761386,-0.9042331515,0.08584200591,-0.08439106494,-0.1956077218
3.79090561,4.800668928,-1.317923843,-1.276562929,2.313815594,0.4202544689
2.944581042,0.690615243,2.510218734,-0.1207751557,-0.485684067,0.6406310797
0.3234831816,2.365212297,-0.4872498485,-1.987391949,2.377097845,0.9621856809
-1.452910405,-1.502652049,-0.7750222497,-1.137497902,0.5869836211,0.9387603998
-2.726874695,-3.437315459,-0.9358379578,-1.006749392,0.4045806229,0.5435749888
-4.446198487,-1.774800765,-2.575882462,-0.7435176373,-0.1971493214,0.133926034
-5.580348063,-4.043428418,-5.09733366,-0.08561603725,-0.2086528391,-0.8678657413
-0.3542833935,0.2424514965,-2.59254835,2.865322113,-1.27860105,-1.228887081
0.922844913,1.920333271,-0.2595335642,2.412647963,-1.632954955,-0.9982386827
2.693524214,2.983442395,0.1237526364,0.9129306674,-0.7438086867,-1.371481538
3.523259466,4.460012493,-1.525391412,0.5373312831,-0.519746542,-0.6121755242
1.427681272,8.075100932,-0.5229588752,0.392434597,-1.193558216,0.4469038546
1.855872782,2.247839717,-0.6614549072,-1.298889518,1.326836467,0.1245969385
3.910995632,4.029959573,0.6127008132,-1.880015135,1.278624177,0.5641433597
-0.1249105743,1.537526963,-1.288260526,-3.052228928,1.385630846,2.021146536
-5.529987995,-2.720992651,-3.064053517,-1.700223684,0.5837005973,1.812429428
-4.932614223,-3.544291733,-4.41896269,-0.3597230613,1.354771972,-0.1935220957
-5.688362448,-1.471213539,-3.413737307,0.008212327957,-0.5110859871,-0.1907884479
-1.971592918,-2.045903186,-4.880711602,2.025077105,-0.1211282983,-1.88594842
1.558880717,2.18363291,-0.7529664852,3.657831669,-1.845363736,-0.7806443572
1.697146447,2.891827064,1.094315286,1.679743171,-0.5693368316,-0.4111553729
2.475314594,1.485674319,0.5735229413,0.2089118063,-0.6883482933,-0.9032043815
3.238461112,4.937576814,-1.199203648,-0.132224232,0.1134717762,-0.3515497148
0.7232289341,9.0828722,-0.6236474469,-0.2450748086,-0.6933205128,1.0016886
0.6188906078,-0.2649336697,-0.4881327688,-1.002925992,-0.2420419753,2.130545616
-0.6501198588,3.263250101,0.2887082208,-1.886651635,0.4619610608,0.9072972536
-0.8547977972,-1.522362127,-2.413420155,-1.957143426,2.554309607,1.532642603
-2.893884581,-3.556486613,-1.117021039,-0.09445304424,0.2127086967,0.7247537971
-4.428561416,-1.293587858,-2.13739226,-0.6554435492,-0.09715382755,-0.1154998019
-5.619964034,-5.112859146,-4.437114432,0.3204103708,0.531707108,-0.8688902855
0.7604694082,-2.13431446,-0.8404787645,2.171814203,-1.485004544,-1.217177868
1.560559464,3.434213986,0.2298971354,1.98260808,-1.327165842,-0.8123899102
1.376959969,0.9782803845,-0.3243056039,0.7571767569,-0.6225143075,-0.8159393072
3.360207669,2.385647475,-1.293268125,0.8370445967,-0.3932687938,-0.7463357449
3.041687079,7.747182983,-0.4898182376,0.4690336585,-0.932251811,-0.6131786108
3.764541919,2.583956755,-0.4897293903,0.213230297,0.8566260934,2.182636023
-0.9706108728,3.037916913,0.2056803935,-1.240104318,-0.2279544771,0.2809509337
0.1854214493,-0.8230003909,-0.5619365484,-2.572280645,2.701614857,0.6251319647
-1.853232496,-1.943561002,-2.115072,-0.5439838767,-0.637118578,1.738831997
-4.701987312,-2.936258035,-1.012494204,-0.2234046757,0.0121654449,0.919249773
-8.330957854,0.4507452874,-4.178753419,0.1167011708,0.1682982743,0.2229439318
-3.931099093,-1.282349256,-2.56316005,1.730949283,-0.7205619812,-2.555661201
1.553113239,1.78499658,-0.5160276147,2.204794168,-1.574792385,-2.136298656
4.02047249,3.447053302,0.4889081371,0.8356519341,-0.1889146566,-0.6404790878
3.113255354,1.695636627,-0.2694499781,0.3001789749,-0.7661929727,-0.5074343681
3.163480982,3.79405589,-0.281156198,-0.195669964,0.2191859633,-0.3455384374
3.234574042,6.948629051,-2.084333747,-1.978859544,1.961686492,0.8650023937
0.909347718,1.360640118,2.374849309,-0.2235705554,-0.1917365789,1.721054792
-1.061813239,2.097083923,-1.52749043,-2.609928846,1.016592741,0.7854639292
-1.0419997,-1.755176027,-4.506477015,-1.691698074,1.448017716,0.686824441
-2.10533971,-3.721058166,-1.257347501,-0.353037864,0.4383113086,0.8119734526
-6.133087744,-1.951816789,-2.4943174,-0.500433147,-0.5752399564,0.1751376539
-7.19987994,-4.578758699,-5.840244616,1.286073565,-0.3884673119,-1.412746549
0.06339665963,1.719420238,-0.1476055134,3.083940268,-1.73158741,-1.259780288
0.1078448732,3.155492614,-1.079624205,1.652620554,-1.459899306,-1.693848968
3.292910495,3.934588104,-0.8728951794,0.4978108406,-0.1458507478,-1.952978373
6.024271396,5.759051018,-0.1711240439,0.5917088389,-0.04955541342,-0.5802544355
1.180131575,8.860770248,-0.1429661632,0.3850814104,-1.14015615,0.6236070395
2.390433832,3.142117292,0.4598182362,-1.27467525,2.070362329,1.985840201
-0.4605284303,1.172931142,1.723715013,-1.523565888,0.03251845017,1.616015553
-1.864509093,2.800522699,-2.795850908,-2.819586039,0.7795601487,0.9281145334
-2.799813674,-4.151379674,-5.015436298,-1.241318583,1.325990915,0.7025845051
-1.484249546,-3.74747388,-1.097316806,-0.2917946875,0.4357253313,0.3171621561
-5.077165902,-1.882521135,-2.388012158,-0.1770184785,-0.1979639381,-0.2304708064
-7.12499801,-4.476412424,-2.576799576,0.5611104965,1.165782332,-2.363729239
2.403746903,2.648069454,0.3410170847,2.757157087,-0.06422337145,-2.33608079
3.835349147,3.366087083,2.536802789,1.444308996,-0.9064737558,0.1518441588
2.359191722,3.025135465,-0.8635577345,0.3725574315,-0.8979578018,1.01235497
0.7355290282,0.1239341304,-1.261963471,0.7939230204,-0.492813468,-0.01625051536
1.801621552,3.052528791,-0.1004421957,0.2554630041,0.3535208106,-0.7235071659
1.466826118,8.906277031,0.3936491892,-2.235805273,1.487048626,0.8462164998
0.385137966,-0.4223568128,2.372438741,-0.4612167776,-0.9729617238,2.423654318
-3.326308323,-2.543803024,-0.78366236,-1.598440051,0.6116585732,-0.1806139797
-0.9551660509,0.7164408814,-2.796824722,-1.526348114,1.662797332,-1.07351017
1.73585524,-1.419437759,0.6147282274,-0.701309979,1.145010233,0.004193929024
-1.007932011,-3.231319424,0.05197042573,-0.5196205974,-1.113198161,1.087873697
-6.8972525,1.670792693,-7.097671612,-0.6597177386,0.3012953103,1.088020325
-1.635207585,-0.8697621421,-5.55360794,2.743975639,-0.08957512677,-2.206331253
1.788760901,1.777303103,0.6597375819,2.625839949,-0.4576287568,-0.4808607697
1.499374635,2.250942944,0.8533961137,1.790457845,-1.222369909,-0.2662142813
2.417886487,3.118542939,0.8293938914,1.06038332,-0.5104153752,-0.7204113007
2.804803738,5.017058347,1.194513152,0.4925495386,0.09260439128,-0.5148365498
2.244176518,8.53117063,0.01405365979,-2.227304697,0.9136895537,0.8538399339
1.245755848,0.3389376481,1.302761345,-0.539003551,-1.022109747,1.943494678
-2.435024669,1.534451209,-1.862086542,-2.834153414,1.389112949,0.9612822533
-0.02424479894,-2.625647779,-3.303163009,-1.141102672,0.7541738749,0.7241657972
-1.570865169,-3.858509658,-2.129693522,-0.2217608243,-0.1157109365,0.996860981
-3.899427359,-2.515904378,-3.315336847,-0.2431083769,-0.6970828772,0.3257790506
-7.116074699,-5.289939468,-6.658438483,0.8386055827,0.2014862001,-1.004060984
0.9226759862,2.096791662,-0.317913857,4.133666992,-0.5781354308,-2.096958876
2.343310846,5.414980391,0.999976668,2.529289484,-1.080397844,-0.2583508193
3.118888976,2.522918933,2.309257186,0.8059276342,-0.948523283,-0.2983421683
2.303869647,3.004041531,-1.128131923,-0.3822036684,-0.3131498992,-0.6102659106
2.815978043,8.983362024,0.5237976641,-0.3573908806,0.257101953,-0.8349229097
3.190509274,3.167654469,-0.3215232797,-3.266048431,0.7727059126,2.866391182
-3.537591358,0.7351876675,-1.254526599,-1.105479956,0.7763217688,-0.5932739973
2.903582676,1.390846456,0.1848959641,-2.364412546,0.8159133792,0.1192506701
-0.5741343512,-0.9184142371,-3.884022577,-1.518479943,-0.6077199578,2.098913431
-4.381723385,-4.654854682,-4.671954869,-0.4078982174,0.1140381396,0.6626330614
-7.010264547,-0.5993751754,-5.536874248,0.260722518,-0.2052310407,-0.2034998834
-3.730447342,-3.186231743,-5.898809033,2.058791399,-0.05585445464,-1.732204437
0.1458271056,4.264823683,-1.618983888,3.381922483,-1.27301693,-0.7727799416
0.462803974,1.917181237,-0.8685711788,2.663240671,-2.185437441,-0.2222463042
1.791459639,3.576696457,-1.163137186,1.232384324,-0.7970506549,-1.591778755
6.367548827,5.955794072,0.1048895305,0.7726491094,0.6320667863,-0.9782515764
1.455864579,10.57599537,0.4908665777,0.1167570055,-0.214912504,-0.1593631953
1.311643155,1.970945268,3.762724056,-1.653471708,1.705795288,1.340213418
-2.314775657,4.808634207,-1.693869618,-3.658015966,1.008954883,0.6359846592
1.358384448,-0.1996446205,-1.403492294,-2.53020525,0.5506777167,0.3551371694
-1.345657068,-1.733110326,-3.748731186,-1.796102524,0.09072186053,0.9985815287
-2.090329772,-3.579634849,-3.368044939,-0.9648427367,-0.04263878241,0.8750146031
-7.032495668,-0.4368190534,-7.871981329,-0.3074133992,-0.4812546074,0.5132267475
-2.887334721,-3.223599059,-6.234287188,2.842760563,0.5170101523,-2.231856346
1.032186162,1.807315964,0.2699842311,3.504636288,-1.292555213,-0.768992722
-0.1999590932,4.104596588,-0.1377946058,2.031747341,-1.21249783,-0.7407203317
2.71052328,2.762002707,0.3193874367,1.188727975,0.05824620649,-1.578276873
4.899520347,5.998821897,1.844725365,0.8122501373,0.1442072541,-0.483342886
-0.235829448,9.97728363,1.142633911,-0.891985774,-0.9433838725,0.5146018267
0.4275163875,1.919174749,0.1738204434,-1.063246608,0.4099680483,2.491757154
-1.712000902,1.45292268,-0.2900736639,-2.892697334,0.899202168,0.1287231445
0.2126023017,0.5097586174,-2.208175815,-2.636501312,0.7756493092,1.137340546
-1.129282262,-4.866940266,-2.712771351,-1.335308075,0.5730386376,0.8361077905
-3.254597424,-3.124225077,-3.669840605,-0.9364353418,0.1934264004,0.3300906122
-7.119173834,-1.312568453,-9.943173271,0.07138184458,2.523161173,-0.09859661758
-4.006300172,0.3335176689,0.9676526075,5.107046604,-0.606993258,-1.264426231
2.713172333,2.780331268,0.9968091439,2.228382587,0.02969559841,-0.05793758109
1.270222765,4.471200534,1.703453438,1.31590414,-1.666330576,1.075920939
2.141533306,1.61773155,-1.30398358,1.511713386,-1.099340081,0.1970645338
3.903609613,4.720982812,4.50395568,0.9565697908,0.2434172332,-0.01385621075
-2.090671133,9.820662159,0.9846142637,-2.323901892,-1.323583126,0.7777144313
-0.3550286589,0.2377814589,1.798573855,-0.922105968,-0.2609315515,0.1690800488
-0.814990103,0.9994128966,-3.451652612,-1.815616369,0.5866470933,-1.156817675
4.232998804,0.4831599488,2.248637005,-2.044570923,0.3099702895,0.3127954304
-0.8043477129,-0.4204951106,-4.445127643,-1.651165009,-0.1094158664,1.626815319
-4.110982198,-4.916526427,-4.247616527,-0.9933029413,0.9766582847,0.8351182938
-4.20685577,0.2130477074,-6.347535966,0.1225268319,-0.2892180085,0.4875284731
-2.832575542,-2.046932529,-5.330574261,3.222487926,-0.1745950282,-2.181623936
0.3572480885,5.267309119,-0.5470838472,2.825651169,-1.149885893,-0.9527873993
1.391672385,4.202213497,-0.8127829483,1.812113523,-0.009629855864,-1.273331761
3.974535499,4.132165271,2.104385186,1.545195699,-0.2328772396,-0.4286796749
3.235695739,5.713558848,2.331135255,0.7464521527,-0.09926899523,-0.1104285046
0.7281319037,8.413114159,2.513859136,-0.8501175046,-0.7452873588,0.6203716993
-0.9004168081,2.708047245,-0.6030138242,-2.542932272,0.8283669353,2.025766134
-2.158200363,-1.585948756,-0.1812315964,-2.327531338,-0.4161487818,0.7698116302
-0.5844172603,0.5938163723,-4.831246437,-1.856493711,1.522073507,0.04044915736
1.631374291,-2.205033426,-0.66758888,-0.3115969598,-0.3854228556,0.8844394684
-3.410052481,-4.655842524,-2.869747919,-0.5754904151,-0.5912747979,1.554265857
-7.590919824,-2.184414416,-5.665695858,0.3573074341,-1.467843413,-0.2906422317
-4.665639695,-3.222959007,-5.433604427,2.213679552,-0.4315516651,-2.232254982
1.809111615,4.468333747,-1.037825045,3.403856516,-1.648583889,-1.679069161
1.769429009,3.888837868,-0.5663710237,1.917109251,-1.676409841,0.7480816841
3.17430399,1.342380239,-0.5090691738,1.139851093,-1.165969729,-0.6906521916
3.575195405,5.348945784,-2.762292045,0.5800843835,-0.1936341077,-0.8221276402
6.486642823,6.309024157,1.176025017,-0.3640063405,0.5495762825,0.04021498561
3.17566651,4.657359942,-2.196026528,-2.21497345,2.64094615,2.197053909
-1.059704284,1.054765658,3.191065155,-3.367167473,0.6784906387,1.270461798
-3.748473412,1.261888652,-6.70350629,-3.205635309,1.799908996,-0.3908391297
0.2527648008,-3.277581993,-4.153821222,-0.2167210728,1.150199533,-0.1677262932
0.1393453423,-3.411526938,-0.551024986,-0.415299952,-0.508313179,1.049572587
-3.866184138,-4.130157438,-4.59573906,-0.1096622944,-0.2559618354,1.002504826
-6.545288489,-3.710852414,-6.578544862,1.450811028,0.846331954,-0.8484908938
0.4546756126,4.691671962,-1.734493889,4.056600094,-1.074230313,-1.706820726
1.385877435,5.419724371,1.892573742,2.912831545,-1.270209551,-0.4387198091
2.706057532,3.318504955,2.127086847,0.7534058094,-0.728004396,-0.06289177388
3.324043885,4.349339118,0.2025409264,0.1884473264,0.06657899916,-0.5101006627
2.599471135,4.237549015,2.421692309,-0.3156084716,0.3741110563,0.2776902318
1.661441512,5.86135287,0.2153559843,-3.344938755,2.056348324,1.518620372
-0.2493102764,-1.616231082,0.8315314879,-1.199786782,-0.4185013771,1.136767745
-1.971304749,0.6067752225,-3.397043654,-2.509964466,0.8714900017,-0.01765181683
0.7173164952,-1.603379199,-2.472752342,-1.130163074,1.46961844,-0.259643048
-0.2718132001,-3.068886636,-0.9908800461,-0.7676234841,0.7655912638,0.08617854863
-4.457719998,0.7574187885,-3.567692482,-0.8870654106,-0.7982407212,0.5064079762
-3.819517956,-5.746696563,-5.52860034,1.523531914,0.2295802832,-1.337170601
1.053132504,1.195723697,0.4313122727,2.825497389,-1.06251204,-0.6183744669
0.1559627151,1.91478499,0.03349427332,1.476384521,-0.653380692,-0.3843311369
2.547407186,1.809532471,0.9856973828,1.073758125,-0.06663750112,-0.820673883
3.006142887,3.723136726,1.430700912,1.099615932,-0.2097488195,-0.2559441924
0.4506207842,8.225300846,1.368936237,-0.3549777865,-0.9741181135,-0.3977377415
2.381053425,1.507307766,0.965902549,-0.09474722296,-0.4710926414,2.769011497
-1.750156153,0.03819236801,1.189573357,-1.285507679,0.0136120664,0.9196581841
-0.6811269914,-0.8822387618,-3.171670718,-2.696938515,1.309983253,0.2723784149
0.01936930186,-2.704208105,-1.289673315,-0.4580381513,0.2462787181,0.6981196404
-2.662363352,-3.693860363,-1.657198468,-0.208536163,-0.03547279909,0.5773777962
-5.687688494,-0.7729097876,-3.707150637,0.121744968,-0.9401917458,-0.02424553037
-3.927964302,-3.737187463,-4.073521943,1.507160664,0.06654340774,-1.888343096
1.998797152,3.566121872,-1.434140823,3.165635586,-2.352754116,-0.6885736585
1.305852297,2.273873738,-0.145826521,1.971716166,-1.355817914,-0.1931877285
2.891262124,1.52908559,0.05342267037,0.5279173851,-0.7757496238,-0.7988097072
3.958626567,3.899515622,-0.03282324219,0.2423861921,-0.2199311554,-1.294594765
1.862656158,6.843615018,0.004217909956,-0.9933137894,-0.294559598,0.06336517632
1.483329509,-0.2859124526,0.4439589883,-2.017194033,2.49362731,0.4052812457
0.02132394306,1.071774661,1.815683687,-1.739617825,-0.7527711987,0.6733897924
-0.6156997028,0.2473135496,-2.432962476,-2.568219185,1.892155528,0.5572388768
-0.5134294149,-3.125786335,-1.669915618,-1.026432276,-0.3371420503,1.325308442
-2.499783265,-5.004762344,-1.618974536,-0.06485843658,-0.2290078551,0.7800378203
-10.43266944,0.1851689359,-7.589459104,-0.6630704999,0.8672413826,0.6064369678
0.7753963437,-1.227342824,-2.809393404,3.020168066,1.48115778,-2.753923893
-0.6430769545,2.433713879,-0.362334598,1.35443449,0.3161274195,-1.132802248
0.2315519169,3.834994342,-3.218637052,2.043369055,1.152451634,-0.9550238848
1.912375006,4.741372981,1.585019951,2.738230705,0.09516312182,-0.3804285526
1.949011084,4.563572821,4.382752728,2.146900415,-0.6483283639,-0.3148365915
0.7397843476,11.45542142,3.937614174,-0.2642925978,-0.1401812583,-0.4725489914
-10.09657052,1.543377297,-25.36814246,-4.518825054,2.858512163,-0.1416536719
-1.078327151,-1.596918479,-4.972383339,1.04626596,1.664587617,-0.7226516008
-1.156768966,3.633674482,-2.713075302,4.177694798,2.017757654,-0.004402359482
-1.703166146,4.80856348,3.513080602,1.975171924,0.5513213277,-0.5814314485
-1.582978216,4.616161671,0.9547826045,2.67994523,1.570740938,-1.185223937
-0.3645059507,4.327598996,1.856497636,0.6487220526,2.158633232,0.5289811492
-0.07678761773,2.086080883,1.886225835,-0.5166429281,0.42827636,0.4760789275
-0.9478022441,1.703932162,-1.260387015,-0.464443624,0.5061463118,-0.8002852798
0.7151616552,0.3846329391,-0.08573357913,0.03049284965,-0.9986723065,0.02359663136
0.8921651126,0.579041997,-0.8507809628,-0.1632100046,0.1813586503,-0.09992775321
0.04306844961,0.2903887212,-1.290174835,0.4738734663,0.3000689447,0.1594530195
1.746554621,0.7389040576,0.01946048727,-0.6835865974,0.6160096526,0.5367871523