accelerometer x,accelerometer y,accelerometer z,gyroscope x,gyroscope y,gyroscope z
1.62686,-10.611102,1.5191209,0.097084805,3.9784799,-0.33067968
-3.6224272,-7.285556,2.0123265,1.4525948,0.16423723,0.08104349
1.3479356,-12.830527,-0.17836803,-0.04891199,0.36765534,1.053541
-4.4208937,-14.60463,-0.35075054,-2.360426,1.3004466,-2.6947281
-8.066066,-6.667852,-5.2744265,-1.350055,3.120825,1.1549447
-1.8782512,-4.572925,0.25857377,-2.708619,-0.058728583,-1.1034242
-3.0238767,-0.35434186,2.9724014,-1.1747366,-1.9664607,-0.25004545
-3.3913867,-12.497733,-12.684481,3.4256897,-0.82353187,0.055998016
-2.8335378,2.9759927,-3.1830912,-1.3036293,-1.072154,-1.435124
-5.8622026,-3.6822822,0.049081136,1.2302397,0.018240437,-1.036229
-5.5880666,-10.356119,0.01436521,3.3847616,-0.21755354,0.96740896
-0.4429273,-11.822568,-0.47405192,0.44283453,2.0408154,-0.42963985
-3.0909145,-7.765593,3.2740707,1.2180225,0.9840184,0.2936246
3.9432502,-13.633781,1.388637,0.03538741,-0.6964719,1.0278846
-3.9600096,-12.496535,-2.087744,-1.7043568,1.8496144,-2.0068939
-11.587936,-12.191275,3.894169,-1.4593998,3.3303518,1.0327716
-2.8514943,-7.7787614,1.2054806,-2.5088663,0.93026227,-1.0832657
-2.469619,-1.0426749,2.291251,-1.3561636,-1.5968872,-0.112600796
0.4441244,-7.1023993,-5.2397103,2.635841,-1.3415456,0.023011293
-1.553837,-0.7793127,-9.461885,-1.7953757,-0.42891294,-1.2274299
-4.4400473,-4.9081135,1.5897499,1.3084306,0.93698174,-1.0386724
-10.198102,-16.667234,1.067814,4.389635,0.7604417,1.2319136
0.075417355,-6.9623384,-4.8279076,1.0139935,2.0127156,1.2508504
-3.5362358,-11.378444,0.7410054,1.1917553,0.5710735,1.3168238
-2.3546975,-13.974956,4.5537715,0.7678149,1.5166929,1.2984979
-5.043386,-6.5696893,-0.008379706,-0.014703537,2.0347068,-1.9647442
-8.704121,-7.9691005,-1.1180922,-5.1068764,-1.8809396,-1.5994468
-3.9121256,-2.2146366,-0.58897364,-2.2944527,-0.9041661,0.3571546
-4.289212,-4.763264,-0.08140286,-0.19796312,0.58756685,-0.5713606
-1.0031705,-4.2880154,-10.593145,1.8747026,-1.1967705,-0.98797065
-7.752425,-8.025364,-12.8209505,-0.108776785,-0.24259901,-0.7992133
-3.3028011,-3.5458126,8.469488,0.3835806,0.121476665,-0.23599558
-8.056489,-7.8996687,2.7461493,2.9095085,2.6205266,1.8488876
0.077811554,-12.680889,2.4001873,2.2149546,-2.816785,0.2759095
-2.9724014,-7.369353,0.39983168,0.7519324,0.91071457,-0.13092676
0.10055647,-11.653777,0.7314286,0.84844905,0.29190806,0.7419997
-4.0785227,-12.285846,0.19632454,-1.059894,2.9650545,-1.6263249
-14.78659,-11.610682,-2.682703,-1.7159632,2.5136251,0.19283183
-3.1483753,-5.5270147,0.46447513,-3.0794144,0.25525615,-1.0172923
-1.1575965,-2.396596,2.9747956,-0.8271543,-1.167449,-0.19812194
-0.31483752,-11.365275,-10.551247,2.0017626,-1.6225436,0.34982422
-0.48003745,-5.282806,-7.07726,-1.5595818,-0.41608477,-0.5640302
-6.5122285,-4.0462008,-3.5996823,0.490482,1.7671477,-1.4809389
-10.340557,-10.517728,1.2294226,4.3835263,2.0658607,1.5678895
2.408567,-8.66701,4.856638,1.3524128,-1.9676825,0.300955
-2.148796,-8.343793,-0.2681506,1.4464861,-0.35866344,0.19771875
1.3587095,-14.104242,-1.5634137,0.3487613,-0.6665395,0.77437556
-3.2022448,-10.493786,-0.6943185,-1.5571383,1.7726454,-1.5707362
-11.352107,-9.617508,0.08379706,-1.1997821,3.1929073,0.66380894
-3.108871,-6.4284315,1.1827357,-3.0855231,1.0658743,-0.5854105
-3.0226796,-3.277662,2.8203697,-1.9853549,-1.6384261,-0.36610985
-0.36152446,-8.591593,-10.679337,1.4367123,-1.1814989,0.18489058
-3.0597897,-14.074315,-8.4108305,-0.3354078,0.006633998,-0.8602998
-12.316971,-12.650962,-7.193379,1.6199719,2.8819768,0.7945341
-8.445546,-11.3640785,4.2066126,4.732941,2.4543712,1.7682533
0.2873042,-9.999383,-0.2825158,0.09830653,-0.9744156,0.07249138
-1.8555063,-7.1155677,2.0638018,0.74338025,0.5044892,0.3516568
-1.9692309,-12.623428,1.0714053,0.4923146,0.8923886,0.84401417
-3.5326445,-9.925163,-2.9281087,-0.8729692,1.7115589,-0.94948614
-8.529344,-12.97777,6.728904,-2.6438675,0.47700024,-0.25676498
-4.9284644,-8.566454,1.7190368,-2.1802208,-0.1796799,-1.6147184
-1.6591818,-3.6044707,2.4516625,-2.9040961,-2.6432993,-1.0313421
-2.3523033,-5.21936,-4.0521865,2.227172,-1.9970039,0.112197615
-5.3618145,-8.067263,-5.303157,-0.39405087,0.31695354,-0.9788077
-5.020641,-5.7640405,7.704541,1.2931589,0.22715636,-0.3410644
-7.703344,-10.96305,2.755726,5.09213,3.3095825,1.6466911
1.2425907,-8.639477,3.3566709,1.166099,-2.6280277,-0.12359637
-2.1583729,-6.88333,2.2756886,1.1208949,0.4861632,0.31256142
-1.6208745,-13.102269,-0.6811504,-0.16131121,-0.19311893,0.980848
-0.4249708,-14.405911,-0.1388637,-1.9658072,0.67369884,-1.3300552
-15.532384,-11.675324,8.798691,-1.7422305,3.996806,0.09509339
-0.6655881,-10.368091,-1.6053122,-3.0751383,2.2894375,-1.3398291
-3.3494883,-3.3506854,3.084929,-2.147234,-1.7037888,-0.1333702
0.23702596,-3.466804,-3.2932243,2.6541667,-2.3305364,0.20016222
-4.3155484,-11.508927,-0.18794483,-0.8625845,-0.84307957,-0.91833204
-4.9548006,-5.511452,1.2413936,1.7397014,1.4623258,-1.1034242
-6.847417,-13.132196,2.9257145,4.571062,1.5777794,1.4872553
-1.103727,-10.023325,-1.3024458,0.10380433,-0.551086,0.45122784
-2.4911668,-7.2185183,1.1324574,1.097682,1.0176159,0.34005037
0.8822633,-13.154942,0.12330139,0.5173601,0.74028313,0.795145
-4.7070007,-14.7877865,-0.08379706,-2.1215777,1.4568281,-2.1663296
-15.321693,-10.060435,-6.245275,-1.2578143,3.0145345,-0.5585324
-2.2756886,-7.0724716,-0.5446809,-3.1069033,-0.20411451,-0.61900806
-3.4763808,-2.0506337,1.496376,-1.1484694,-1.2267029,0.27652037
-0.5530606,-6.573281,-5.711368,3.7158506,-0.55169684,0.15251473
-2.4289176,-7.735666,-4.997896,-0.82104564,0.36582276,-1.4827715
-2.432509,-2.2266076,5.109226,1.8307203,0.69080305,-1.5328624
-7.759608,-11.713632,1.1097125,4.3371005,2.075024,0.46649948
0.24660277,-11.410766,4.602853,1.134334,-1.8662789,-0.3123537
-1.9057846,-6.411672,2.6551697,1.351802,0.79892623,-0.04174042
1.6112977,-13.5535755,0.46926352,-0.22606292,0.26686257,0.9576351
-3.6990416,-9.127894,-2.15957,-1.7428414,2.1080105,-1.0343964
-11.892,-16.159664,6.805518,-2.600496,1.0322767,0.32783306
-3.1639376,-7.290344,1.8255788,-3.5057983,-0.78199303,-0.63366884
-3.0681696,-3.5613751,3.7098155,-2.065989,-1.39408,-0.13581367
-2.4516625,-2.7210102,-3.6355953,3.0500076,-0.8620164,0.21176866
-5.1223946,-10.765528,-2.7928362,-1.2309363,-0.20167105,-0.93726885
-1.8614918,-3.9384618,9.637859,2.3750014,0.7622743,-0.6629904
-6.3087215,-11.781867,1.2282255,3.9485903,2.8153925,0.31439403
0.50876784,-9.698911,2.7461493,1.3334761,-0.96097654,-0.018527543
-1.2162545,-7.16824,2.172738,1.1691532,0.8111435,0.20321654
0.2633622,-12.562376,-0.046686932,0.16794516,0.6339926,0.98878926
-3.2249897,-12.397177,-1.7836803,-1.5259842,1.5417384,-1.2048278
-14.280216,-12.731168,3.881001,-1.8332494,4.7634416,0.38220006
-2.0290859,-8.358158,0.21428105,-3.0482602,0.6022276,-0.47973078
-2.3391352,-0.9588778,2.6360161,-1.6518224,-1.3617041,0.06760445
2.0027497,-8.380903,-5.9244523,2.9516582,-0.66592866,-0.3899336
-4.4340615,2.303222,-5.5126495,-1.3946482,-1.6372044,-0.7448463
-1.4580688,-5.913678,-1.5370775,1.1239493,1.4464433,-1.212769
-4.2544966,-10.151415,-2.6479871,2.9015672,2.595481,0.7700995
-1.1587936,-10.127473,0.59855044,0.19176891,-0.87362283,0.44695178
-2.6324248,-6.6295447,2.1452048,1.1300579,1.1568933,0.26674655
0.80445176,-14.3281,2.018312,0.12029768,0.49899137,0.80675143
-4.9045224,-12.925097,-1.2138603,-2.3500414,1.5563991,-1.6312118
-10.740389,-9.01417,-7.5932107,-1.6683158,4.870954,-0.006921103
-2.8191724,-6.884527,0.415394,-3.0885773,-0.27375317,-1.1706194
-3.2142158,0.25977087,2.7222073,-0.9255036,-1.58467,0.18977751
-9.024943,-16.189592,-17.729063,1.7201537,1.1422325,0.59661376
-6.4044895,-15.903484,9.738416,2.2235067,1.6559701,0.5843965
-7.6375036,-6.813898,8.385692,2.3713362,0.591232,0.6583112
-0.9935937,-7.880515,-0.8463503,2.1373749,-2.272504,0.91853976
-2.0649989,-7.7584105,2.9496565,1.8704265,-0.5248188,0.1616777
-8.070854,-9.331401,-9.591172,1.3780692,-2.8338892,0.6015007
2.5797524,-14.875175,-1.8471266,-0.4691873,-1.1851641,-0.13214849
-6.1519012,-13.946225,2.541445,-3.4086707,-0.57613146,-1.6868005
-11.293449,-7.8948803,0.7625532,-2.4728253,-0.114928186,-0.72407687
-2.4396915,-6.7145386,-0.78170687,-3.0934644,-0.29818776,-0.6232841
-2.1416135,-0.12689269,2.7617116,0.15084094,-1.5400769,0.3345526
-4.68665,-13.505692,-17.274166,1.7726882,0.4244658,-0.19628933
-8.230068,-9.101558,-3.6727054,-0.088618234,0.18439579,-0.51088494
-6.0022635,-7.0245876,7.6470804,3.1233113,1.4305608,0.21115778
-0.3854665,-9.88925,-0.7457938,2.8862956,0.42690927,0.4799385
-3.7325604,-9.26197,-1.1480197,1.1318905,0.35727063,0.43045843
-3.776853,-8.469488,0.21906945,2.1801355,-0.3433918,0.3217244
2.80361,-14.070724,1.1085154,0.37258503,-0.41730648,-0.10160522
-5.8466406,-11.135432,-3.608062,-2.3818064,0.51365215,-1.920762
-10.247183,-10.753557,-6.3709707,-0.9792597,3.5191092,-1.0179031
-4.4196963,-5.1439424,0.78888947,-3.077582,-0.24565335,-0.73934853
-2.9951463,0.51355624,1.4496891,-0.59441465,-1.2737396,0.4066347
-7.98586,-14.597447,-16.146496,4.221647,0.062222734,-0.17490906
-9.241618,-5.159505,-5.9902925,-0.7459092,0.74700266,-0.9629252
-9.210494,-8.184579,7.9930425,2.81177,1.0890872,0.021178698
-3.1112652,-8.506598,1.0402806,2.63523,-0.07216762,0.9747394
-1.5143325,-8.860941,-4.912902,2.0604057,0.627884,0.47321898
-3.1352072,-7.997831,-0.16759412,2.2705433,0.13247225,0.18183625
2.7665,-12.7575035,-2.2134395,0.2852313,-0.07400022,0.20627086
-7.7787614,-13.102269,-1.827973,-2.491762,1.1245174,-1.9513052
-7.705738,-11.22282,-8.774749,-0.58891684,4.879506,-1.4607804
-5.603629,-3.4644098,1.9979613,-3.766027,-1.1106385,-0.5847996
-2.9317,-1.2545617,1.8088194,-0.21567822,-0.8583512,0.61432886
-4.211401,-8.652645,-10.488997,2.6871536,-0.38981757,0.33149827
-1.0606314,-3.192668,-7.15986,-0.67810315,-0.57307714,-1.013627
-4.892551,-2.3762453,3.4955344,1.3255348,0.5478606,-1.2481992
-8.143877,-11.182119,-0.12210429,2.8044395,1.6865134,0.81102747
-0.12928689,-10.047267,0.82480246,0.92297465,0.63826865,0.09998031
-2.5821466,-7.3322425,2.3535004,1.1960313,0.92476445,0.3956391
0.08499416,-12.525267,0.260968,0.20215362,0.7775459,0.84401417
-3.4021606,-13.412318,0.37349546,-1.503993,2.442154,-1.725285
-12.819753,-13.102269,0.1412579,-1.3353943,4.4238005,0.3168375
-3.502717,-4.7907977,1.5646108,-3.9346256,0.06527706,-0.24882375
-3.028665,-3.4272997,1.435324,-1.567523,-1.4203472,0.04316985
-1.2425907,-5.9280434,-9.033323,2.2852042,-0.46923003,0.045613308
-2.574964,-15.664064,-6.906075,-0.6188492,-1.1680598,-0.43147245
-4.307169,-6.3362546,4.0294414,2.390273,0.63765776,-1.4241284
-6.253655,-13.274652,1.3299791,3.9204905,2.5765443,2.5880344
0.4201824,-8.079233,1.6124948,1.9412869,-2.9420125,-0.58174527
-2.136825,-6.649895,3.705027,1.0017762,0.67003363,0.08654127
-1.922544,-10.78109,-0.7098808,0.23880553,0.40491813,1.0107805
-2.670732,-10.69011,-4.0737343,-0.50278485,1.0304441,-0.9989662
-9.961076,-13.063962,5.8574142,-2.9706805,0.668201,-0.28852996
-3.3638535,-10.372879,-0.688333,-3.0959077,0.6883596,-0.7497332
-2.018312,-4.7500963,3.228581,-3.050093,-2.1252856,-0.65627086
-2.9173348,-2.3906105,-3.144784,1.573546,-2.6329145,0.24170105
-11.455058,-10.712855,-10.245986,-1.4306892,-0.45701274,-0.34350786
-4.548983,-20.685904,14.7638445,3.119646,1.0328876,0.14946039
-4.829105,-5.8634,9.338584,2.431201,-0.854686,0.31195056
-2.5594015,-7.856573,1.5059528,1.0891299,-1.4056865,0.8006428
-1.1623849,-8.858546,1.2413936,1.4299927,1.5545665,-0.051514264
-7.065289,-7.8865004,-2.6360161,0.86921847,-1.0074023,0.69740653
2.6180596,-12.400767,-3.7720647,-0.50156313,-0.5461991,-0.36122292
-8.750807,-14.028825,1.7118542,-3.715325,0.8093109,-1.5072061
-4.665102,-11.044453,-2.2577322,-2.8943222,-2.4166684,-1.0203465
-3.655946,-5.104438,-1.115698,-3.0207713,-1.0880365,-1.0441703
-3.0226796,0.32202014,2.861071,0.15023008,-1.625598,-0.04357302
-5.686229,-11.170148,-12.175713,2.2534392,-1.6769106,0.8391273
-7.595605,-8.614338,-1.2677298,-0.13809831,0.15507425,-1.1333566
-7.356185,-7.6015906,8.063671,2.6792123,1.1458976,0.35226768
-2.4013844,-10.149021,0.06943185,2.7067013,0.1385809,0.5850073
-1.5071499,-8.553286,-2.1440077,1.5717134,0.46050686,0.5165904
-3.8367083,-8.173804,0.08020575,1.7537513,0.45073304,0.14579521
3.8606503,-13.320141,-1.9536686,0.22170131,-0.48511255,0.14457348
-5.6563015,-12.039244,-1.1288661,-2.9236438,0.9516425,-1.8309647
-11.4598465,-9.324219,-6.573281,-1.0293508,2.8233337,-1.0014098
-4.703409,-5.840655,0.22146365,-3.5094635,-0.551086,-0.8407521
-2.6563668,-1.6412252,1.0761937,-0.15764602,-1.1876075,0.53735983
-2.2637177,-12.095507,-10.560823,3.976079,-1.0917017,-0.076559745
-4.1934443,-2.6420016,-2.705448,-0.69826174,-0.55719465,-0.70880526
-5.5222263,-6.5601125,7.1191587,1.9376217,1.3548136,-0.6202298
-3.4344823,-9.688137,-3.5877113,3.0451205,1.3089987,0.39380652
-1.400608,-9.027337,-0.6907272,0.8600555,1.3328224,0.4011369
-2.4157495,-7.4986396,1.6819267,1.0799669,0.87039745,0.3901413
1.1168951,-13.172897,0.6991069,0.14717574,0.19600223,0.50437313
-7.524976,-11.326968,-3.9731777,-1.789878,2.795234,-1.6886331
-10.289082,-13.765463,-5.097255,-1.2272711,4.497104,0.110975884
-4.7297454,-5.9519854,1.6927006,-3.1521072,0.23326501,-0.90061694
-2.955642,-0.2669535,1.411382,-1.1753476,-1.2303681,-0.23660643
-1.7657237,-8.839393,-7.8505874,3.9718032,-0.7978755,0.17206241
-1.3060371,-3.168726,-7.3346367,-1.5834055,-0.66287434,-1.3013445
-6.099229,-7.356185,-1.0390835,1.8398833,1.5826663,-1.4864367
-8.714894,-11.464635,3.6391866,4.2014885,1.8209038,0.3638741
1.3299791,-10.625467,1.8890251,0.40496087,0.53319985,0.15495819
-3.301604,-7.074866,2.529474,1.469699,1.1196305,-0.060677245
1.0773908,-12.949039,-0.260968,0.5760032,0.8966647,0.8421816
-3.7720647,-10.245986,-3.276465,-0.9560469,1.4476651,-1.2011627
-14.719552,-13.066356,6.694188,-1.9053315,3.7145863,-0.07289455
-1.0319009,-13.38239,-0.047884032,-3.0983512,0.05122716,-1.2610275
-3.4464533,-2.505532,1.6543933,-2.288344,-1.3281065,-0.018527543
-2.9724014,-3.53863,-2.2146366,2.2931454,-0.7068566,0.767656
0.08140286,-23.827095,-22.585701,-0.166809,-0.11431732,-0.8945083
-14.274231,-11.7064495,5.9878983,-0.015314403,2.6846673,0.037061196
-9.392453,-12.433089,4.830302,4.2589097,3.5936348,1.7633663
1.9488802,-9.263166,-0.82360536,0.28950736,0.45684168,0.07249138
-2.6443958,-6.7684083,2.0470424,0.617542,0.42568755,0.13846482
-3.1866825,-9.259575,-3.4476504,0.72810864,0.13552657,0.89777035
-3.78643,-11.113884,-4.960786,0.6780177,1.2301971,-1.0985373
-8.973468,-11.009736,-0.6572084,-3.403173,0.037177257,-1.185891
-2.4983494,-10.694899,-1.8579005,-1.4899431,0.63826865,-1.3722049
-4.3179426,-5.3845596,0.17717093,-2.649976,-0.7740518,-0.74301374
-2.5689783,-0.90740246,1.4257472,0.15389526,-1.3788084,0.39686084
-6.5625067,-18.541895,-18.793285,1.0078849,0.36521187,0.49215582
-5.7389016,-9.487024,0.12808979,0.37930453,1.1965995,0.27346605
-8.396465,-6.9491706,7.771579,2.734801,1.9247508,0.9460287
-1.6771383,-8.858546,-1.7142484,2.1159945,-1.7722056,1.1085188
-2.6084828,-8.2995,-4.098873,1.4550382,-0.34400266,0.19283183
-4.701015,-7.937976,1.2473791,1.3811235,0.81236523,0.41029987
1.271321,-13.876793,1.5705963,-0.09350515,-0.047122143,0.2655248
-5.0876784,-12.2798605,-1.650802,-2.4099061,0.8978864,-1.8834991
-8.938752,-9.627085,-5.1798553,-0.67688143,2.1996403,-0.97208816
-4.1144357,-6.375759,-1.0115502,-2.7257235,-0.71907395,-1.0295095
-2.967613,-1.2126632,1.9069817,-0.40321383,-1.3458216,0.042558983
-2.7712884,-8.990228,-8.171411,2.9876993,-0.8497991,0.6008898
-2.3942018,-8.383297,-6.1926026,-1.708633,-0.43563244,-1.5163691
-6.619968,-2.408567,3.9228995,2.5381024,0.8264151,0.3431047
-6.256049,-10.290278,2.5330653,3.3090143,-0.14180624,1.0236086
-1.0845734,-8.585608,-0.092176765,0.8771598,0.56679744,0.03767206
-0.8846575,-7.243657,3.345897,1.4122777,1.3199942,-0.4094813
-2.8981812,-9.307459,-1.9536686,1.0420933,-2.467981,0.8036971
-0.36750996,-11.09473,-1.055843,0.21742526,3.125101,-0.3178515
-11.11149,-12.041637,-1.1240777,-3.1197314,1.1287935,-2.223751
-3.1435869,-9.238028,3.881001,-1.4606216,-3.9371119,-0.04357302
-5.708974,-2.4887726,1.5586253,-2.1490667,0.2173825,0.2991224
-4.9224787,-5.195418,1.5717934,-0.46857643,-1.036113,-0.22377826
-1.7633295,-6.661866,-1.8854338,1.2302397,-2.3225951,1.0016174
-0.8750807,-12.473791,-5.535394,0.33715484,0.3896465,-2.3728023
-5.3594203,-13.113043,7.69257,-0.08373131,-1.4368405,-0.38077062
-0.25977087,-14.126987,3.9360676,0.59494,0.29374066,-0.3618338
0.08379706,-7.1610575,-4.8506527,0.7183348,5.541073,-3.072243
2.1547816,-6.7348895,2.566584,0.091587014,3.475127,-3.2383983
3.952827,-7.705738,3.1411927,-1.1289217,0.9681359,-0.58052355
6.2991447,-7.442376,2.5737667,-0.08067698,0.9644707,1.6143153
-3.2022448,-16.879122,8.300697,2.2290046,-2.7636397,2.0437536
-2.1871033,-9.114726,3.7541082,0.24002728,0.10253984,-0.50966316
11.162966,-7.431602,2.292448,-0.38916394,2.5844855,-1.1803932
11.099519,-3.1830912,1.4808137,-0.43681142,3.8477547,-4.896898
1.328782,-2.268506,7.788338,0.77697784,3.9888647,-4.5181613
6.3793507,-0.7098808,10.747571,1.9107437,3.1794682,-5.579234
7.086837,-0.32321724,11.264719,0.94007885,2.4336016,-3.5957544
2.372654,4.656722,5.9412117,1.2161899,-0.60728556,-0.016694946
4.6375685,5.097255,7.047333,0.7720909,-0.30185297,0.93258965
1.2270284,5.6431336,9.515755,0.15389526,-0.62622243,-0.28242132
2.3523033,5.9543796,9.408015,0.22414476,-0.32628757,-0.90244955
0.6428431,5.60722,8.1163435,-0.4869024,0.18561752,-0.40092918
0.36511576,6.1902084,7.6614456,-0.0030970983,0.77693504,0.02606562
0.6811504,6.0561333,6.1519012,0.16489084,0.4721133,0.19649702
0.93972415,5.497087,9.021352,-1.3708245,0.07016398,0.3620415
0.6775591,5.2277393,8.304289,-0.05563151,-0.41058698,-0.022192733
0.17836803,4.9296613,7.8302364,0.010341937,-0.0055833077,-0.18590462
0.094570965,4.9643774,8.291121,0.035998277,-0.32628757,-0.34167525
0.19512744,4.903325,9.01776,0.05432424,-0.075832814,-0.22866519
-0.17836803,4.7381253,8.086416,0.07631539,-0.11431732,-0.17124386
-0.18195933,4.685453,7.9702973,0.03722001,0.18561752,0.030952543
-0.44771573,4.4915223,8.494628,-0.16192207,0.14591128,-0.016694946
-0.30166942,5.1846437,7.93199,-0.078233525,0.5051,0.059052344
0.16639702,4.9643774,8.293514,-0.50400656,0.97546625,0.17450587
-0.58657944,3.2704794,9.548077,0.2779009,0.500824,0.22765115
-3.4105403,2.3307555,9.898827,0.58394444,0.459896,-0.74179196
-2.0853498,4.865018,7.595605,0.37075242,-0.8357492,-0.26653883
-0.31364042,5.105635,8.149862,0.18382767,-0.78321475,-0.20850664
-2.4672248,4.4915223,7.65546,0.35792425,-0.11248473,-0.1107682
-1.650802,5.2624555,7.8769236,0.25285542,-0.102100015,-0.076559745
-1.7178397,5.1200004,8.091205,-0.10205726,0.1031507,0.0022418755
-1.5239093,4.891354,8.145074,0.025613567,-0.06605897,-8.12E-04
-1.3874398,4.8901567,7.644686,-0.097170345,0.10803763,-0.023414465
-1.7022774,4.8733974,8.103176,-0.28470597,0.22776723,0.21665557
-1.6867151,4.474763,8.552089,-0.16803072,0.30656883,0.110975884
-2.0386627,4.9176903,8.204929,0.14045623,0.5533584,0.057219747
-2.4193408,4.763264,8.651448,-0.20956956,0.39270082,0.01690264
-2.3187842,4.1946416,8.797494,-0.16619812,0.03656639,-0.072283685
-2.4265234,4.435259,8.378509,-0.026309976,0.03962072,0.04500244
-2.6048915,4.3897686,8.127118,0.095863074,0.054281488,0.13113444
-2.445677,4.1922474,9.13388,0.8478382,0.41285938,0.2178773
-4.450821,6.5122285,4.3167458,0.18749285,0.5759604,0.44206485
0,0,0,0,0,0
-2.5594015,5.29358,7.776367,-0.66099894,0.39575514,0.035839465
-3.3291376,5.2061915,7.764396,-0.28898203,0.02434909,-0.08755532
-3.0095115,4.642357,8.702923,-0.4691873,0.19539136,0.026676485
-3.25372,4.5681367,7.6865845,0.01767232,0.43851572,0.08593041
-3.6116533,4.7381253,7.327454,-0.06784882,0.14224608,-0.03807523
-3.6703112,4.667496,7.6470804,-0.011649212,-0.008026768,-0.059455514
-3.642778,4.7165775,7.589619,0.65908086,-0.38065457,0.24475537
-2.3475149,5.4887075,7.005434,0.69451106,-1.9279763,0.7328367
-0.20709845,5.6156,7.727286,-0.13809831,-0.82292104,0.2551401
1.1659763,7.189788,5.876568,0.20093189,-0.560249,0.43351275